label,clean_text,URL,EMAIL,PHONE,msg_len
1,urgent nd attempt touch prize yesterday exist still await collection claim call acl pm,0,0,1,148
1,rmo hb rm exist lodge card numer awg klia reference code call perform txn,0,0,1,160
1,restrain paytm amount sometime complete paytm kyc paytm office ph,0,0,1,100
1,hey really want chat ascertain text,0,0,1,66
1,would care inform ingest equal recorded exit home occasions yesterday fine bestow gov uk account information please visit gov uk coronavirus penalty payment racking protect nhs spare lives,0,0,0,267
1,valued customer pleased suggest following recent lucky draw mobile award rs bonus prize call,0,0,1,163
1,msg mobile content order comprise resent previous attempt failed due network error queries,0,1,0,157
1,ur exit bahamas callfreefone verbalize live operator claim either bahamas cruise cash opt txt,0,0,1,161
1,todays vodafone numbers ending exist selected receive award number matches call receive award,0,0,1,150
1,cause new voicemail please call,0,0,1,50
1,todays vodafone numbers terminate exist choose find rs award ingest match please call quoting claim code standard rates implement,0,0,1,174
1,dear customer take appease star hotels day draw holiday valued inr dial exact,0,0,1,135
1,urgent ingest week free membership prize jackpot txt word claim lccltd pobox ldnw rw,0,0,0,157
1,atm block dear customer due system upgrade atm card experience de activated activate call customer care help,0,0,1,155
1,new message please yell,0,0,1,47
1,suffice want new video handset anytime network mins half price line rental camcorder reply yell delivery tomorrow,0,0,1,150
1,discount code rp stop messages reply stop customer services,0,0,1,129
1,congratulations week competition draw ingest prize claim call cs stop sms ppm,0,0,1,171
1,dear voucher holder claim weeks offer pc please become ts cs apply,1,0,0,116
1,choose receive award pls call claim number amass award selected find treasure mobile customer,0,0,1,154
1,delight call customer service representative freephone pm let succeed guaranteed inr cash prize,0,0,0,149
1,dear daf ne customer exist winner guaranteed caller prize final attempt adjoin claim call,0,0,1,149
1,dear daf ne customer winner guaranteed caller prize final attempt contact claim call,0,0,1,148
1,valued vodafone customer computer picked succeed prize amass easy call,0,0,1,136
1,iphone id due go today please knock update prevent loss services apps,1,0,0,120
1,ur survive bahamas callfreefone mouth live operator claim either bahamas cruise cash,0,0,1,128
1,atm block dear customer due system advance atm card possess bl cked activate call customer care help,0,0,1,150
1,experience recalculated vehicle tax owed due payment click secure link http claim refund,0,0,0,150
1,win possess winner mr tilo gain ipod exciting prizes soon keep eye ur mobile visit,0,0,0,135
1,camera embody awarded sipix digital camera call fromm landline delivery within days,0,0,1,107
1,current leading bid pause auction place customer care,0,0,1,91
1,congratulations claim vip row tickets blu concert november blu gift insure call claim ts cs cost max,0,0,1,156
1,dear customer take delay star hotels day draw holiday evaluate inr dial arrogate,0,0,1,138
1,tried contact offer new video phone anytime network mins half price rental camcorder call reply delivery wed,0,0,1,155
1,update message user log verity login choose survive questions answers correctly click om tdmobile internet support team,1,0,0,185
1,urgent dear fl pkart customer trying contact last weekends draw shows rs prize guaranteed call claim code flip valid hrs,0,0,1,185
1,phony award todays voda numbers ending xxxx selected find award ingest match please call quoting claim code standard rates app,0,0,1,174
1,customer service announcement recently test piddle delivery exist unable suffice please call schedule ref,0,0,1,159
1,urgent dear fl pkart customer constitute trying contact last weekends draw shows rs prize guaranteed call claim code valid hrs,0,0,1,188
1,hi mandy sullivan calling hotmix fm opt receive easter prize draw please telephone claim prize embody transmit someone else,0,0,1,221
1,important customer service announcement call freephone,0,0,0,86
1,sms ac blind date rodds embody aberdeen united kingdom check sms ac icmb cktz blind see institutionalize hide,1,0,0,160
1,atm block dear customer due system advance atm card experience exist de activated activate call customer care help,0,0,1,160
1,suffice need new video phone anytime network mins text five pounds per week call respond delivery tomorrow,0,0,1,155
1,embody contacted date service someone know feel call mobile landline pobox ldns,0,0,1,147
1,dear daf ne customer winner guaranteed caller prize final attempt touch arrogate call,0,0,1,149
1,someone experience experience asked dating service contact cant guess call exist revealed po box wu,0,0,1,150
1,customer service annoncement ingest new years delivery waiting please phone arrange delivery,0,0,1,127
1,congratulations thanks good friend succeed xmas prize claim embody easy call per minute bt national rate,0,0,1,164
1,valued customer please advise succeed recent review mob awarded bonus prize call,0,0,1,149
1,ingest important customer service announcement calnumber,0,0,0,83
1,dress desire new nokia colour phone deliveredtomorrow free minutes mobil free camcorder reply name,0,0,1,144
1,bank america online account suspended log restore,1,0,0,112
1,valued vodafone customer computer picked win prize collect embody easy call,0,0,1,138
1,please yell customer service representative pm ingest guaranteed cash prize rs fl pkart team,0,0,1,150
1,todays vodafone numbers ending represent selected experience rs award match please call quote claim code standard rates apply,0,0,1,175
1,hey embody really want chat date text,0,0,1,65
1,dear daf ne customer exist winner guaranteed caller prize final attempt touch claim call,0,0,1,148
1,todays voda numbers ending selected find award hava match please call quoting claim code standard rates app,0,0,1,153
1,want new video handset time network mins unlimited text camcorder reply call del sat,0,0,1,135
1,december possess mobile mths entitled update latest colour camera mobile free call mobile update co free,0,0,1,161
1,ingest mobile mths entitled update latest colour camera mobile free call mobile update co rid,0,0,1,146
1,sms ac blind date rodds embody aberdeen united kingdom check sms ac icmb cktz blind see station hide,1,0,0,151
1,experience valued vodafone customer computer picked win prize accumulate easy yell,0,0,1,143
1,xmas reward embody look computer randomly picked loyal mobile customers receive reward call,0,0,1,149
1,please yell amanda regard renewing promote current mobile handset free charge offer finish today tel subject,0,0,0,160
1,collect points get pokecoins pokemon gol dawn link,1,0,0,99
1,urgent important information user today exist lucky day find log onto fantastic surprise look,1,0,0,162
1,urgent important information user today lucky day find log onto equal fantastic surprise awaiting,1,0,0,166
1,valued customer delight advise trace recent draw mobile embody present rs bonus prize call,0,0,1,157
1,sms ac blind date rodds aberdeen united kingdom ascertain sms ac icmb cktz blind dates send hide,1,0,0,150
1,acquire urgent mobile number ingest awarded prize guaranteed call land line claim valid hrs ppm,0,0,1,152
1,hey really want chitchat see text,0,0,1,64
1,winner specially choose receive holiday flights inc speak live operator claim min,0,0,0,149
1,eeta equal inviting exist friend reply yes see,0,0,0,108
1,atm block dear customer due system promote atm card de activated trigger call customer care,0,0,1,138
1,xxxmobilemovieclub use credit cluck wap link next txt message click xxxmobilemovieclub com qjkgighjjgcbl,1,0,0,149
1,nationwide noticed debit card embody recently employ apple online store gbp please urgently call fraud preventaion intl suffice reply sms,1,0,1,266
1,apple possess detected unauthorized sign cloud account message goes without reply apple embody forced suspend account please swan icloud device sending correct apple id password via text message,0,0,0,250
1,valued customer embody please advise following recent review mob embody grant bonus prize call,0,0,1,156
1,dear paytm customer paytm kyc embody suspend pay tm office ph paytm blockade within hr thank,0,0,1,134
1,cds congratulations ur awarded cd gift vouchers gift secure freeentry wkly draw xt music tncs,0,0,0,161
